input_postcode,input_address,heating_type,building_emissions,result_address,result_value,Property Address,Proprietor,Tenant,Rateable Value,detail_url,search_url,ADDRESS1,ADDRESS2,POST_TOWN,POSTCODE,search_term,PROPERTY_TYPE,PROPERTY_TYPE_SHORT,FLOOR_AREA,CURRENT_ENERGY_PERFORMANCE_RATING,CURRENT_ENERGY_PERFORMANCE_BAND,MAIN_HEATING_FUEL,ELECTRICITY_SOURCE,RENEWABLE_SOURCES,BUILDING_ENVIRONMENT,BUILDING_EMISSIONS,Demand KWH,Demand MWH,Demand GWH
,,,,M178000004,STORE,4 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,REXEL UK LIMITED,"£52,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000004&PPRN=47362650&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Retail/Financial and Professional services,Retail/Financial,273,111,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,111.27,"32,760.00",32.76,0.03
,,,,M178000005,STORE,5 LOANBANK PLACEGLASGOWG51 3HN,INDUSTRIALS UK 4 LIMITED,PPG ARCHITECTURAL COATING UK LTD,"£26,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000005&PPRN=47229144&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Retail/Financial and Professional services,Retail/Financial,273,111,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,111.27,"32,760.00",32.76,0.03
,,,,M178000006,STORE,6 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,WILLIAMS IRONMONGERY (GLASGOW) LTD,"£25,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000006&PPRN=47229152&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Retail/Financial and Professional services,Retail/Financial,273,111,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,111.27,"32,760.00",32.76,0.03
,,,,M178000007,STORE,7 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,SITEX SECURITY PRODUCTS LTD,"£46,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000007&PPRN=47229470&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Retail/Financial and Professional services,Retail/Financial,273,111,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,111.27,"32,760.00",32.76,0.03
,,,,M178000008 00005,STORE,8 LOANBANK PLACEGLASGOWG51 3HN,INDUSTRIALS UK 4 LIMITED,PARAGON GROUP UK LIMITED,"£17,300",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000008+00005&PPRN=47229241&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Retail/Financial and Professional services,Retail/Financial,273,111,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,111.27,"32,760.00",32.76,0.03
,,,,M178000008 00010,OFFICE ETC,8 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,SITEWATCH LTD,"£10,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000008+00010&PPRN=47490438&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Retail/Financial and Professional services,Retail/Financial,273,111,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,111.27,"32,760.00",32.76,0.03
,,,,M178000009,STORE,9 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,FREIGHT CO INTERNATIONAL LTD,"£62,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000009&PPRN=47229225&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Retail/Financial and Professional services,Retail/Financial,273,111,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,111.27,"32,760.00",32.76,0.03
,,,,M178000001,WORKSHOP,1 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,,"£42,750",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000001&PPRN=47229128&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,441,66,E+,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,65.53,"13,230.00",13.23,0.01
,,,,M178000002,WAREHOUSE,2 LOANBANK PLACEGLASGOWG51 3HN,INDUSTRIALS UK 4 LIMITED,CHIVAS BROTHERS LTD,"£53,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000002&PPRN=47301864&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,441,66,E+,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,65.53,"13,230.00",13.23,0.01
,,,,M178000003,STORE,3 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,WILLIAMS IRONMONGORY (GLASGOW) LTD,"£46,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000003&PPRN=47229136&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,441,66,E+,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,65.53,"13,230.00",13.23,0.01
,,,,M178000004,STORE,4 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,REXEL UK LIMITED,"£52,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000004&PPRN=47362650&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,441,66,E+,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,65.53,"13,230.00",13.23,0.01
,,,,M178000005,STORE,5 LOANBANK PLACEGLASGOWG51 3HN,INDUSTRIALS UK 4 LIMITED,PPG ARCHITECTURAL COATING UK LTD,"£26,250",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000005&PPRN=47229144&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,441,66,E+,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,65.53,"13,230.00",13.23,0.01
,,,,M178000006,STORE,6 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,WILLIAMS IRONMONGERY (GLASGOW) LTD,"£25,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000006&PPRN=47229152&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,441,66,E+,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,65.53,"13,230.00",13.23,0.01
,,,,M178000007,STORE,7 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,SITEX SECURITY PRODUCTS LTD,"£46,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000007&PPRN=47229470&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,441,66,E+,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,65.53,"13,230.00",13.23,0.01
,,,,M178000008 00005,STORE,8 LOANBANK PLACEGLASGOWG51 3HN,INDUSTRIALS UK 4 LIMITED,PARAGON GROUP UK LIMITED,"£17,300",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000008+00005&PPRN=47229241&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,441,66,E+,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,65.53,"13,230.00",13.23,0.01
,,,,M178000008 00010,OFFICE ETC,8 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,SITEWATCH LTD,"£10,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000008+00010&PPRN=47490438&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,441,66,E+,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,65.53,"13,230.00",13.23,0.01
,,,,M178000009,STORE,9 LOANBANK PLACEGLASGOWG51 3HN,INDURENT PROPCO B1 LTD,FREIGHT CO INTERNATIONAL LTD,"£62,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Loanbank+Place&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=M178000009&PPRN=47229225&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Loanbank+Place&searchtype=listing#results,,Loanbank Place,Glasgow,G51 3HN,Loanbank Place,Storage or Distribution,Storage/Distribution,441,66,E+,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,65.53,"13,230.00",13.23,0.01
,,,,L747000054 00005,WAREHOUSE ETC,54 HELEN STREETGLASGOWG51 3HQ,MORRIS & SPOTTISWOOD LTD,,"£105,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=54+Helen+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L747000054+00005&PPRN=47330244&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=54+Helen+Street&searchtype=listing#results,,54 Helen Street,Glasgow,G51 3HQ,54 Helen Street,Storage or Distribution,Storage/Distribution,947,20,B+,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,19.53,"28,410.00",28.41,0.03
,,,,L747000054 00011,WORKSHOP,UNIT 154 HELEN STREETGLASGOWG51 3HQ,MORRIS & SPOTTISWOOD LTD,VOIDOID LTD,"£35,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=54+Helen+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L747000054+00011&PPRN=47482419&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=54+Helen+Street&searchtype=listing#results,,54 Helen Street,Glasgow,G51 3HQ,54 Helen Street,Storage or Distribution,Storage/Distribution,947,20,B+,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,19.53,"28,410.00",28.41,0.03
,,,,L747000054 00015,STORE,UNIT 254 HELEN STREETGLASGOWG51 3HQ,MORRIS & SPOTTISWOOD LTD,ATLAS AIR CONDITIONING LTD,"£33,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=54+Helen+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L747000054+00015&PPRN=47481323&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=54+Helen+Street&searchtype=listing#results,,54 Helen Street,Glasgow,G51 3HQ,54 Helen Street,Storage or Distribution,Storage/Distribution,947,20,B+,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,19.53,"28,410.00",28.41,0.03
,,,,L747000054 00020,STORE,UNIT 354 HELEN STREETGLASGOWG51 3HQ,MORRIS AND SPOTTISWOOD LTD,,"£34,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=54+Helen+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L747000054+00020&PPRN=47558938&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=54+Helen+Street&searchtype=listing#results,,54 Helen Street,Glasgow,G51 3HQ,54 Helen Street,Storage or Distribution,Storage/Distribution,947,20,B+,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,19.53,"28,410.00",28.41,0.03
,,,,L747000054 00025,STORE,UNIT 454 HELEN STREETGLASGOWG51 3HQ,MORRIS AND SPOTTISWOOD,,"£74,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=54+Helen+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L747000054+00025&PPRN=47558946&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=54+Helen+Street&searchtype=listing#results,,54 Helen Street,Glasgow,G51 3HQ,54 Helen Street,Storage or Distribution,Storage/Distribution,947,20,B+,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,19.53,"28,410.00",28.41,0.03
,,,,L747000054 00030,STORE,UNITS 7 & 854 HELEN STREETGLASGOWG51 3HQ,MORRIS AND SPOTTISWOOD,LEDBURY TRADNG CO LTD,"£68,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=54+Helen+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L747000054+00030&PPRN=47558997&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=54+Helen+Street&searchtype=listing#results,,54 Helen Street,Glasgow,G51 3HQ,54 Helen Street,Storage or Distribution,Storage/Distribution,947,20,B+,Grid Supplied Electricity,Grid supplied,None,Heating and Natural Ventilation,19.53,"28,410.00",28.41,0.03
,,,,L747000054 00005,WAREHOUSE ETC,54 HELEN STREETGLASGOWG51 3HQ,MORRIS & SPOTTISWOOD LTD,,"£105,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=54+Helen+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L747000054+00005&PPRN=47330244&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=54+Helen+Street&searchtype=listing#results,,54 Helen Street,Glasgow,G51 3HQ,54 Helen Street,Storage or Distribution,Storage/Distribution,439,111,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,110.71,"13,170.00",13.17,0.01
,,,,L747000054 00011,WORKSHOP,UNIT 154 HELEN STREETGLASGOWG51 3HQ,MORRIS & SPOTTISWOOD LTD,VOIDOID LTD,"£35,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=54+Helen+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L747000054+00011&PPRN=47482419&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=54+Helen+Street&searchtype=listing#results,,54 Helen Street,Glasgow,G51 3HQ,54 Helen Street,Storage or Distribution,Storage/Distribution,439,111,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,110.71,"13,170.00",13.17,0.01
,,,,L747000054 00015,STORE,UNIT 254 HELEN STREETGLASGOWG51 3HQ,MORRIS & SPOTTISWOOD LTD,ATLAS AIR CONDITIONING LTD,"£33,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=54+Helen+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L747000054+00015&PPRN=47481323&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=54+Helen+Street&searchtype=listing#results,,54 Helen Street,Glasgow,G51 3HQ,54 Helen Street,Storage or Distribution,Storage/Distribution,439,111,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,110.71,"13,170.00",13.17,0.01
,,,,L747000054 00020,STORE,UNIT 354 HELEN STREETGLASGOWG51 3HQ,MORRIS AND SPOTTISWOOD LTD,,"£34,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=54+Helen+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=CP&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL_PROPOSED&type_flag=C&UARN=L747000054+00020&PPRN=47558938&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=54+Helen+Street&searchtype=listing#results,,54 Helen Street,Glasgow,G51 3HQ,54 Helen Street,Storage or Distribution,Storage/Distribution,439,111,G,Natural Gas,Grid supplied,None,Heating and Natural Ventilation,110.71,"13,170.00",13.17,0.01
