input_postcode,input_address,heating_type,building_emissions,result_address,result_value,Property Address,Proprietor,Tenant,Rateable Value,detail_url,search_url
Ainslie Avenue,Filshill,Natural Gas,95.9,X97410/0201 /00030,OFFICE,OFFICE 5201 AINSLIE AVENUEHILLINGTONGLASGOWG52 4HE,J W FILSHILL LTD,CORY BROTHERS,"£2,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=Ainslie+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97410%2F0201+%2F00030&PPRN=67259235&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=Ainslie+Avenue&searchtype=listing#results
59 Bowfield Crescent,St Andrew and St Nicholas Church,Natural Gas,120.32,K671400059,CHURCH,59 BOWFIELD CRESCENTGLASGOWG52 4HS,TABERNACLE 7000 COMPANY LIMITED,,"£15,800",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=59+Bowfield+Crescent&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=K671400059&PPRN=47230002&ASSESSOR_IDX=6&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=59+Bowfield+Crescent&searchtype=listing#results
SEAFORTH ROAD NORTH,SEAFORTH HOUSE,Natural Gas,32.27,X98840/0008,YARD ETC,8 SEAFORTH ROAD NORTHHILLINGTONGLASGOWG52 4JQ,CITY LINK DEVELOPMENTS,ISTOW LTD,"£5,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=SEAFORTH+ROAD+NORTH&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98840%2F0008&PPRN=67255124&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=SEAFORTH+ROAD+NORTH&searchtype=listing#results
SEAFORTH ROAD NORTH,SEAFORTH HOUSE,Natural Gas,32.27,X98840/0010A,OFFICE,SEAFORTH HOUSESEAFORTH ROAD NORTHHILLINGTONGLASGOWG52 4JQ,CITY LINK (DEVELOPMENT) CO LTD,,"£150,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=SEAFORTH+ROAD+NORTH&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98840%2F0010A&PPRN=67163726&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=SEAFORTH+ROAD+NORTH&searchtype=listing#results
SEAFORTH ROAD NORTH,SEAFORTH HOUSE,Natural Gas,32.27,X98840/0005,WORKSHOP,WORKSHOPSEAFORTH ROAD NORTHHILLINGTONGLASGOWG52 4JQ,DAMM ENVIRONMENTAL LTD,,"£46,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=SEAFORTH+ROAD+NORTH&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98840%2F0005&PPRN=67061575&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=SEAFORTH+ROAD+NORTH&searchtype=listing#results
3 Earl Haig Road,The Hub,Natural Gas,59.05,X97860/0003 /00015,OFFICE,FIRST FLOOR THE HUB3 EARL HAIG ROADHILLINGTONGLASGOWG52 4JU,RESOLVE HUB LTD,,"£43,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=3+Earl+Haig+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97860%2F0003+%2F00015&PPRN=67167993&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=3+Earl+Haig+Road&searchtype=listing#results
3 Earl Haig Road,The Hub,Natural Gas,59.05,X97860/0003 /00005,OFFICE,GROUND FLOOR THE HUB3 EARL HAIG ROADHILLINGTONGLASGOWG52 4JU,RESOLVE HUB LTD,RESOLVE MEDICOLEGAL LTD,"£43,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=3+Earl+Haig+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97860%2F0003+%2F00005&PPRN=67166733&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=3+Earl+Haig+Road&searchtype=listing#results
3 Earl Haig Road,The Hub,Natural Gas,59.05,X97860/0002A/U0003,SHOP,UNIT 3HILLINGTON SHOPPING CNTREEARL HAIG ROADHILLINGTONGLASGOWG52 4LY,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,ZAHID UL-HASSAN T/A SUBWAY,"£10,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=3+Earl+Haig+Road&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97860%2F0002A%2FU0003&PPRN=67104576&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=3+Earl+Haig+Road&searchtype=listing#results
34 Edison Street,Unit 25 Northpoint,Natural Gas,19.9,X97920/0034,WORKSHOP,UNIT 25 NORTHPOINT34 EDISON STREETHILLINGTONGLASGOWG52 4JW,LUJO PROPERTIES LTD,,"£12,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=34+Edison+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97920%2F0034&PPRN=67171109&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=34+Edison+Street&searchtype=listing#results
42 Edison Street,Unit 21 Northpoint,Natural Gas,48.67,X97920/0042,WORKSHOP,UNIT 21 NORTHPOINT42 EDISON STREETHILLINGTONGLASGOWG52 4JW,AVIEMORE TRUSTEE LTD AS TRUSTEE OF AVIEMORE HILLINGTON PARK UNIT TRUST,RIVER ISLAND CLOTHING CO LTD,"£28,000",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=42+Edison+Street&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X97920%2F0042&PPRN=67179363&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=42+Edison+Street&searchtype=listing#results
61B Montrose Avenue,Unit 4 Centre Point,Natural Gas,42.54,X98580/0061B,WORKSHOP ETC,UNITS 4 & 12 CENTREPOINT61B MONTROSE AVENUEHILLINGTONGLASGOWG52 4LZ,ROWANMOOR PENSION SIPP FOR S MCNELLAN,S & D DEVELOPMENT LTD,"£16,500",https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll_cpsplit&SEARCH_TERM=61B+Montrose+Avenue&searchtype=listing&DISPLAY_COUNT=10&ASSESSOR_ID=&TYPE_FLAG=C&ORDER_BY=PROPERTY_ADDRESS&H_ORDER_BY=SET+DESC&R_ORDER_BY=SET+DESC&DISPLAY_MODE=FULL&type_flag=C&UARN=X98580%2F0061B&PPRN=67186602&ASSESSOR_IDX=12&#results,https://www.saa.gov.uk/search/?SEARCHED=1&SEARCH_TABLE=valuation_roll&SEARCH_TERM=61B+Montrose+Avenue&searchtype=listing#results
